Initial,Goal,PPV_1,ACC_1,TPR_1,FPR_1,F1-Score_1,PPV_2,ACC_2,TPR_2,FPR_2,F1-Score_2,PPV_3,ACC_3,TPR_3,FPR_3,F1-Score_3,PPV_4,ACC_4,TPR_4,FPR_4,F1-Score_4,PPV_5,ACC_5,TPR_5,FPR_5,F1-Score_5,PPV_6,ACC_6,TPR_6,FPR_6,F1-Score_6,PPV_total,ACC_total,spread,planner_calls,online_time,offline_time,TPR,FPR,F1-Score
2.0000,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0125,155.3425,0.3333333333333333,0.09523809523809523,0.3333333333333333
2.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0132,151.9999,0.16666666666666666,0.11904761904761904,0.16666666666666666
2.0000,3.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0139,148.5098,0.3333333333333333,0.09523809523809523,0.3333333333333333
2.0000,4.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.5000,0.8750,0.5000,0.0714,0.5000,0.6667,0.9167,0.6667,0.0476,0.6667,0.7500,0.9375,0.7500,0.0357,0.7500,0.8000,0.9500,0.8000,0.0286,0.8000,0.8333,0.9583,0.8333,0.0238,0.8333,0.8333,0.9583,1.0000,7.0000,0.0126,153.8258,0.8333333333333334,0.023809523809523808,0.8333333333333334
2.0000,5.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0162,152.4365,0.16666666666666666,0.11904761904761904,0.16666666666666666
2.0000,6.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0138,151.6616,0.16666666666666666,0.11904761904761904,0.16666666666666666
2.0000,7.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0134,153.7937,1.0,0.0,1.0
3.0000,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0190,132.0388,0.16666666666666666,0.11904761904761904,0.16666666666666666
3.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.5000,0.8750,0.5000,0.0714,0.5000,0.6667,0.9167,0.6667,0.0476,0.6667,0.7500,0.9375,0.7500,0.0357,0.7500,0.8000,0.9500,0.8000,0.0286,0.8000,0.8333,0.9583,0.8333,0.0238,0.8333,0.8333,0.9583,1.0000,7.0000,0.0148,129.3771,0.8333333333333334,0.023809523809523808,0.8333333333333334
3.0000,2.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2500,0.8125,0.2500,0.1071,0.2500,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0127,130.9924,0.5,0.07142857142857142,0.5
3.0000,4.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.6667,0.9167,0.6667,0.0476,0.6667,0.5000,0.8750,0.5000,0.0714,0.5000,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0146,130.8924,0.5,0.07142857142857142,0.5
3.0000,5.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0141,132.5008,0.0,0.14285714285714285,0.0
3.0000,6.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0129,128.7075,0.16666666666666666,0.11904761904761904,0.16666666666666666
3.0000,7.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2500,0.8125,0.2500,0.1071,0.2500,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0127,127.0131,0.5,0.07142857142857142,0.5
4.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0144,168.4767,1.0,0.0,1.0
4.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0133,161.6871,0.0,0.14285714285714285,0.0
4.0000,2.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2500,0.8125,0.2500,0.1071,0.2500,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0131,172.2149,0.5,0.07142857142857142,0.5
4.0000,3.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0153,166.2138,1.0,0.0,1.0
4.0000,5.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0123,169.2232,1.0,0.0,1.0
4.0000,6.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0146,175.0132,0.0,0.14285714285714285,0.0
4.0000,7.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.3333,0.8333,0.3333,0.0952,0.3333,0.5000,0.8750,0.5000,0.0714,0.5000,0.6000,0.9000,0.6000,0.0571,0.6000,0.6667,0.9167,0.6667,0.0476,0.6667,0.6667,0.9167,1.0000,7.0000,0.0200,173.2951,0.6666666666666666,0.047619047619047616,0.6666666666666666
5.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0129,173.7592,1.0,0.0,1.0
5.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.5000,0.8750,0.5000,0.0714,0.5000,0.6667,0.9167,0.6667,0.0476,0.6667,0.7500,0.9375,0.7500,0.0357,0.7500,0.8000,0.9500,0.8000,0.0286,0.8000,0.8333,0.9583,0.8333,0.0238,0.8333,0.8333,0.9583,1.0000,7.0000,0.0154,170.3644,0.8333333333333334,0.023809523809523808,0.8333333333333334
5.0000,2.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.3333,0.8333,0.3333,0.0952,0.3333,0.5000,0.8750,0.5000,0.0714,0.5000,0.6000,0.9000,0.6000,0.0571,0.6000,0.6667,0.9167,0.6667,0.0476,0.6667,0.6667,0.9167,1.0000,7.0000,0.0161,169.5964,0.6666666666666666,0.047619047619047616,0.6666666666666666
5.0000,3.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0142,171.8536,0.3333333333333333,0.09523809523809523,0.3333333333333333
5.0000,4.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0185,171.7052,0.3333333333333333,0.09523809523809523,0.3333333333333333
5.0000,6.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0121,176.9822,0.3333333333333333,0.09523809523809523,0.3333333333333333
5.0000,7.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2500,0.8125,0.2500,0.1071,0.2500,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0151,169.7979,0.5,0.07142857142857142,0.5
6.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0159,176.0069,1.0,0.0,1.0
6.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.3333,0.8333,0.3333,0.0952,0.3333,0.5000,0.8750,0.5000,0.0714,0.5000,0.6000,0.9000,0.6000,0.0571,0.6000,0.6667,0.9167,0.6667,0.0476,0.6667,0.6667,0.9167,1.0000,7.0000,0.0267,187.9127,0.6666666666666666,0.047619047619047616,0.6666666666666666
6.0000,2.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0173,184.3786,1.0,0.0,1.0
6.0000,3.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2500,0.8125,0.2500,0.1071,0.2500,0.4000,0.8500,0.4000,0.0857,0.4000,0.5000,0.8750,0.5000,0.0714,0.5000,0.5000,0.8750,1.0000,7.0000,0.0135,173.6366,0.5,0.07142857142857142,0.5
6.0000,4.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0146,170.5726,0.0,0.14285714285714285,0.0
6.0000,5.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0165,171.6952,0.3333333333333333,0.09523809523809523,0.3333333333333333
6.0000,7.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0134,178.1198,1.0,0.0,1.0
7.0000,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0145,163.2612,0.3333333333333333,0.09523809523809523,0.3333333333333333
7.0000,1.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0207,165.4918,0.0,0.14285714285714285,0.0
7.0000,2.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,1.0000,7.0000,0.0131,156.1312,0.0,0.14285714285714285,0.0
7.0000,3.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.2000,0.8000,0.2000,0.1143,0.2000,0.3333,0.8333,0.3333,0.0952,0.3333,0.3333,0.8333,1.0000,7.0000,0.0147,150.4551,0.3333333333333333,0.09523809523809523,0.3333333333333333
7.0000,4.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0154,150.6946,0.16666666666666666,0.11904761904761904,0.16666666666666666
7.0000,5.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0124,155.1727,1.0,0.0,1.0
7.0000,6.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.0000,0.7500,0.0000,0.1429,0.0000,0.1667,0.7917,0.1667,0.1190,0.1667,0.1667,0.7917,1.0000,7.0000,0.0136,149.8947,0.16666666666666666,0.11904761904761904,0.16666666666666666
